from_station,18 Dorrance Warehouse,Colleges of the Fenway - Fenway at Avenue Louis Pasteur,Tremont St at E Berkeley St,Northeastern University - North Parking Lot,Cambridge St at Joy St,Fan Pier,Union Square - Brighton Ave at Cambridge St,Commonwealth Ave at Agganis Way,B.U. Central - 725 Comm. Ave.,Longwood Ave at Binney St,Ruggles T Stop - Columbus Ave at Melnea Cass Blvd,Boston Medical Center - E Concord St at Harrison Ave,HMS/HSPH - Avenue Louis Pasteur at Longwood Ave,Brighton Mills - 370 Western Ave,Back Bay T Stop - Dartmouth St at Stuart St,Soldiers Field Park - 111 Western Ave,Park Dr at Buswell St,Aquarium T Stop - 200 Atlantic Ave,Prudential Center - 101 Huntington Ave,South Station - 700 Atlantic Ave,Boston City Hall - 28 State St,Seaport Square - Seaport Blvd at Northern Ave,South End Library - Tremont St at W Newton St,Washington St at Waltham St,Roxbury Crossing T Stop - Columbus Ave at Tremont St,Innovation Lab - 125 Western Ave at Batten Way,Brigham Circle - Francis St at Huntington Ave,Seaport Hotel - Congress St at Seaport Ln,Landmark Center - Brookline Ave at Park Dr,Kenmore Square,Arch St at Franklin St,Copley Square - Dartmouth St at Boylston St,New Balance - 20 Guest St,Washington St at Rutland St,Lewis Wharf at Atlantic Ave,Packard's Corner - Commonwealth Ave at Brighton Ave,Boylston St at Arlington St,Rowes Wharf at Atlantic Ave,Congress St at Boston City Hall,Christian Science Plaza - Massachusetts Ave at Westland Ave,Cross St at Hanover St,Post Office Square,Stuart St at Charles St,Boylston St at Berkeley St,Washington St at Lenox St,Newbury St at Hereford St,Beacon St at Massachusetts Ave,Tremont St at West St,Boylston St at Massachusetts Ave,Dudley Square - Bolling Building,Massachusetts Ave at Columbus Ave,Mugar Way at Beacon St,Chinatown Gate Plaza,Charles Circle - Charles St at Cambridge St,Dorchester Ave at Gillette Park,Congress St at Sleeper St,Boston Convention and Exhibition Center - Summer St at West Side Dr,Commonwealth Ave at Griggs St,MIT at Mass Ave / Amherst St,Central Square at Mass Ave / Essex St,Coolidge Corner - Beacon St at Centre St,Harvard Kennedy School at Bennett St / Eliot St,Conway Park - Somerville Avenue,One Broadway / Kendall Sq at Main St / 3rd St,Harvard Square at Brattle St / Eliot St,Harvard Square at Mass Ave/ Dunster,Lafayette Square at Mass Ave / Main St / Columbia St,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,Somerville City Hall,Union Square - Somerville,Beacon St at Washington / Kirkland,MIT Stata Center at Vassar St / Main St,Chinatown T Stop,Beacon St at Tappan St,CambridgeSide Galleria - CambridgeSide PL at Land Blvd,Spaulding Rehabilitation Hospital - Charlestown Navy Yard,Brookline Village - Station Street at MBTA,Harvard University Housing - 115 Putnam Ave at Peabody Terrace,Harvard Law School at Mass Ave / Jarvis St,One Kendall Square at Hampshire St / Portland St,University of Massachusetts Boston - Campus Center,JFK/UMass T Stop,Main St at Austin St,Cambridge St - at Columbia St / Webster Ave,Cambridge Main Library at Broadway / Trowbridge St,Harvard University River Houses at DeWolfe St / Cowperthwaite St,Warren St at Chelsea St,Wilson Square,Davis Square,Ball Sq,Powder House Circle - Nathan Tufts Park,JFK Crossing at Harvard St. / Thorndike St.,Harvard University Radcliffe Quadrangle at Shepard St / Garden St,Lower Cambridgeport at Magazine St / Riverside Rd,Dudley Town Common - Mt Pleasant Ave at Blue Hill Ave,Ames St at Main St,Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St,West End Park,Harvard University Gund Hall at Quincy St / Kirkland St,Packard Ave at Powderhouse Blvd,Clarendon Hill at Broadway,Andrew T Stop - Dorchester Ave at Dexter St,Teele Square,Porter Square Station,359 Broadway - Broadway at Fayette Street,Binney St / Sixth St,Linear Park - Mass. Ave. at Cameron Ave. ,South Boston Library - 646 E Broadway,Beacon St at Charles St,W Broadway at Dorchester St,Burlington Ave at Brookline Ave,Curtis Hall - South St at Centre St,Hyde Square - Barbara St at Centre St,Egleston Square - Atherton St at Washington St,E Cottage St at Columbia Rd,Hayes Square - Vine St at Moulton St,Uphams Corner,Jackson Square T Stop,Green Street T Stop - Green St at Amory St,ID Building East,ID Building West,Magoun Square at Trum Field,Newmarket Square T Stop - Massachusetts Ave at Newmarket Square,Dana Park,Danehy Park,Kendall Street,Alewife Station at Russell Field,EF - North Point Park,Rogers St & Land Blvd,Rindge Avenue - O'Neill Library,Murphy Skating Rink - 1880 Day Blvd,175 N Harvard St,State Street at Channel Center,Surface Rd at India St,Ink Block - Harrison Ave at Herald St,Somerville Hospital,Seaport Blvd at Sleeper St,S Huntington Ave at Heath St,Wentworth Institute of Technology - Huntington Ave at Vancouver St,W Broadway at D St,Franklin Park - Seaver St at Humboldt Ave,The Lawn on D,Ryan Playground - Dorchester Ave at Harbor View St,Edwards Playground - Main St at Eden St,Franklin Park Zoo - Franklin Park Rd at Blue Hill Ave,Bunker Hill Community College,Savin Hill T Stop - S Sydney St at Bay St,Washington St at Brock St,Brighton Center - Washington St at Cambridge St,Lesley University,University Park,MIT Pacific St at Purrington St,MIT Vassar St,Mt Auburn,Huron Ave At Vassal Lane,Museum of Science,Alewife MBTA at Steel Place,Sidney Research Campus/Erie Street at Waverly,Third at Binney,Congress St at Northern Ave,Cypress St at Clark Playground,Foss Park,Kendall T,Nashua Street at Red Auerbach Way,Tappan St at Brookline Hills MBTA,Purchase St at Pearl St,Brookline Town Hall,Broadway St at Mt Pleasant St,Child Street at Brian P. Murphy Staircase,Roxbury YMCA - Warren St at MLK Blvd,MLK Blvd at Washington St,Uphams Corner T Stop - Magnolia St at Dudley St,Washington St at Melnea Cass Blvd,NCAAA - Walnut Ave at Crawford St,Grove Hall Library - 41 Geneva Ave,Columbia Rd at Ceylon St,Walnut Ave at Warren St,Bowdoin St at Quincy St,Government Center - Cambridge St at Court St,Oak Square - 615 Washington St,Bennington St at Byron St,Piers Park,Maverick Square - Lewis Mall,East Boston Neighborhood Health Center - 20 Maverick Square,Airport T Stop - Bremen St at Brooks St,The Eddy - New St at Sumner St,Glendon St at Condor St,Orient Heights T Stop - Bennington St at Saratoga St,Watermark Seaport - Boston Wharf Rd at Seaport Blvd,Boston East - 126 Border St,Verizon Innovation Hub 10 Ware Street,Troy Boston,Fresh Pond Reservation,Cambridge Dept. of Public Works -147 Hampshire St.,Commonwealth Ave At Babcock St,Silber Way,One Memorial Drive,Four Corners - 157 Washington St,St Mary's,Broadway at Central St,East Somerville Library (Broadway and Illinois),Assembly Square T,Community Path at Cedar Street,Park St at Norwell St,Gallivan Blvd at Adams St,Washington St at Bowdoin St,Fields Corner T Stop,Ashmont T Stop,Shawmut T Stop,Forest Hills,Williams St at Washington St,Main St at Baldwin St,Stony Brook T Stop,Farragut Rd at E. 6th St,BCBS Quincy,Ames St at Broadway,84 Cambridgepark Dr,Main St at Thompson Sq,Grove St at Community Path,Washington St at Myrtle St,30 Dane St,Huntington Ave at Mass Art,Harvard Ave at Brainerd Rd,699 Mt Auburn St,Mass Ave at Hadley/Walden,Harvard St at Greene-Rose Heritage Park,Mattapan T Stop,Roslindale Village - South St,Commonwealth Ave at Kelton St,Archdale Rd at Washington St,Blue Hill Ave at Almont St,Roslindale Village - Washington St,Boylston St at Jersey St,Morton St T,Commonwealth Ave at Chiswick Rd,Park Plaza at Charles St S.,Cleveland Circle,Thetford Ave at Norfolk St,Talbot Ave At Blue Hill Ave,Washington St at Talbot Ave,Codman Square Library,Faneuil St at Arlington St,Mattapan Library,Washington St at Egremont Rd,Bennington St at Constitution Beach,Charlestown Navy Yard,Centre St at Seaverns Ave,Medford St at Charlestown BCYF,One Brigham Circle,Bartlett St at John Elliot Sq,Deerfield St at Commonwealth Ave,Columbia Rd at Tierney Community Center,Harrison Ave at Mullins Way,Tremont St at Northampton St,Harrison Ave at Bennet St,Vassal Lane at Tobin/VLUS,Blue Hill Ave at Southwood St,Dartmouth St at Newbury St,700 Huron Ave,Boylston St at Exeter St,Belgrade Ave at Walworth St,Tremont St at Hamilton Pl,Honan Library,Perry Park,191 Beacon St,Tremont St at W. Dedham St,Mass Ave at Albany St,Inman Square at Springfield St.,Clarendon St at Newbury St,Albany St at E. Brookline St,Sennott Park Broadway at Norfolk Street,7 Acre Park,Everett Square (Broadway at Chelsea St),Broadway at Lynde St,Encore,Glendale Square (Ferry St at Broadway),Swan St. Park,Broadway at Maple St,Chelsea St at Vine St,Wasgott Playground,Broadway at Beacham St,75 Binney St,Shawmut Ave at Oak St W,Lansdowne T Stop,High St at Cypress St,Washington Sq,Marion St at Harvard St,Mass Ave T Station,Sydney St at Carson St,Somerville City Hall Annex,Craigie at Summer St,Edgerly Education Center,Elm St at White St,Adams St at Lonsdale St,Washington St at Peters Park,Kennedy-Longfellow School 158 Spring St,Discovery Park - 30 Acorn Park Drive,Stuart St at Berkeley St,Blossom St at Charles St,Columbus Ave at W. Canton St,Central Square East Boston,Northbourne Rd at Hyde Park Ave,American Legion Hwy at Cummins Hwy,Mt. Hope St at Hyde Park Ave,Jamaica St at South St,The Dimock Center,Surface Rd at Summer St,Washington St at Denton Terr,Western Ave at Richardson St,Washington St at Walsh Playground,Washington St at Fuller St,Centre St at W. Roxbury Post Office,Centre St at Parkway YMCA,Spring St at Powell St,Central Ave at River St,Maverick St at Massport Path,Berkshire Street at Cambridge Street,Boston Landing,Sullivan Square,Hyde Park Ave at Walk Hill St,Whittier St Health Center,Geiger Gibson Community Health Center,700 Commonwealth Ave.,The Overlook at St. Gabriel's,Hale Park,1200 Beacon St,Boylston St at Dartmouth St,Coolidge Sq.,Graham and Parks School – Linnaean St at Walker St,Watertown Sq,Canal St at Causeway St,Broad St at Central St,Railroad Lot and Minuteman Bikeway,Linwood St at Minuteman Bikeway,Smith Pl at Wilson Rd,Mass Ave at Grafton St,Broadway at Grafton St,Centre St at Washington St,Washington St at Crafts St,Nonantum Library,Bacon St at Washington St,Union St at Herrick Rd – Newton Centre Green Line,MIT Carleton St at Amherst St,MIT Hayward St at Amherst St,West Newton,Watertown St at Albemarle Rd,Arsenal Yards,Marion St at White St,Gove St at Orleans St,Galileo Galilei Way at Main Street,Thorndike Field at Minuteman Bikeway,645 Summer St,Kearins Playground,Porzio Park,Revere Public Library,Revere City Hall,Langley Lot,Community Path at Lowell St,Martha Eliot Health Center,Day Sq,Blue Hill Ave at Havelock St,Harrison Ave at E. Dedham St,Harvard Stadium: N. Harvard St at Soldiers Field Rd,2 Hummingbird Lane at Olmsted Green,Watertown Town Hall,Union Square East,160 Arsenal,Cary Square,Bellingham Square,Chelsea Square,Broadway at Gerrish Ave,Chelsea Station,855 Broadway,Nichols Ave. at Watertown Greenway,Mass Ave at Broadway,Bellevue T Stop,Knoll St at Centre St,Roseland St At Dorchester Ave,Gilman Square T at Medford St,955 Mass Ave,Salem Ferry Landing,Salem Willows Park,Shetland Park - Congress at Peabody St,Mayor Salvo Path at Mill St,Salem MBTA - Washington at Federal St,Lafayette at Leach St,Salem State University - Bike Path at Loring Ave,Boston College T,Newton Highlands T,California at Chapel,Beacon at Walnut,Newton Library,Washington St at Walnut St,One Beacon St,Foley St at Grand Union Blvd,Harvard St and Stedman St,Concord Ave at Spinelli Place,Danehy Park at New Street,Auburndale,Clinton St at North St,Circuit Drive at American Legion Hwy,Walnut Ave at School St,Sumner St at Shirley Ave,Orr Sq (Shirley Ave),Hyde Park Ave at Arlington St,American Legion Hwy at Hyde Park Ave,Old Morse Park at Putnam Ave,Morton St at Gallivan Blvd,Cleary Sq,606 American Legion Hwy at Canterbury St,555 Metropolitan Ave,Valenti Way at Haverhill St,Somerville High School & Central Library,Cambridge Crossing at North First Street,Forsyth St at Huntington Ave,Hyde Park Library,Ross Playground,Galileo Galilei Way at Fulkerson St/Binney St,St. Alphonsus St at Tremont St,Centre St at Commonwealth Ave,Flat 9 at Whittier,Pier 4 Blvd at Autumn Ln,Hawthorne Boulevard,Addison St at Saratoga St,Raymond Park at Walden St,Wellington MBTA,Main Street/Albany Street/Technology Square,Brighton Ave at Linden St,Shawmut Ave at Lenox St,Hood Park,Salem State University - North Campus,Forest River Park,Essex St at Dalton Parkway,Salem MBTA - Lower Level,Community Life Center,Goodhue St at Grove St,Main St at Brooks Park,Medford Sq - Riverside Ave at River St,Tufts Sq - Main St at Medford St,Gore Street at Lambert Street,Broad Canal Way at Third Street
18 Dorrance Warehouse,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Colleges of the Fenway - Fenway at Avenue Louis Pasteur,0,3,0,1,0,0,0,0,1,2,3,1,5,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,2,0,0,0,2,0,0,0,4,0,0,0,0,0,0,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Tremont St at E Berkeley St,0,0,0,1,0,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,2,0,0,1,0,0,2,1,0,3,1,1,0,0,0,0,0,1,0,0,0,1,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Northeastern University - North Parking Lot,0,0,0,7,0,0,0,0,0,4,3,1,0,0,1,0,2,0,0,0,0,0,0,1,2,0,0,0,5,0,0,2,0,0,0,2,0,0,0,4,0,1,1,1,0,3,2,1,1,0,2,0,0,0,0,0,0,0,0,3,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,4,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Cambridge St at Joy St,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,3,2,0,0,0,2,0,2,0,1,0,3,0,0,0,0,1,1,0,0,0,0,1,0,2,0,3,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Fan Pier,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Union Square - Brighton Ave at Cambridge St,0,0,0,1,0,0,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,2,0,0,3,0,0,0,4,0,0,0,0,0,0,1,0,2,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,2,3,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,3,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Commonwealth Ave at Agganis Way,0,3,0,1,0,0,2,3,22,1,0,1,1,1,0,0,8,1,0,2,0,0,0,0,0,0,0,0,2,6,0,0,2,0,0,18,0,0,0,3,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,1,3,1,1,4,0,2,0,0,4,0,0,0,0,1,1,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,2,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,25,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,2,0,0,0,0,4,0,1,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,52,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0
